FI_CODE,FI_BRANCH,FI_NAME_THAI,FI_NAME_ENG,OPEN_DATE
006,0688,สาขา ศาลาว่าการกรุงเทพมหานคร 2,METROPOLITAN ADMINISTRATION 2 BRANCH,25491219
006,0690,สาขา เซ็นทรัล ลาดพร้าว,CENTRAL LADPRAO BRANCH,25491225
006,0691,สาขาห้างสรรพสินค้าเซ็นทรัลเวิลด์,CENTRAL WORLD PLAZA BRANCH,25510214
006,0692,สาขา รังสิต-นครนายก คลอง 11,NAKHONNAYOK KLONG11 BRANCH,25500119
006,0693,สาขา เทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,,25491226
006,0694,สาขา ศาลากลางจังหวัดนครราชสีมา,NAKHON RATCHASIMA CITY HALL BRANCH,25491227
006,0695,สาขา ห้างนราไฮเปอร์มาร์ท,NARA HYPERMART BRANCH,25500119
006,0696,สาขาถนนเศรษฐกิจ 1,THANON SETTAKIT 1,25500105
006,0698,สาขา มาบุญครองเซ็นเตอร์,MBK CENTER BRANCH,25500116
006,0699,สาขา ถนนรามคำแหง 2 (บางนา-ตราด),THANONRAMKHAMHAENG 2 BRANCH,25500122
006,0701,สาขานครปฐม,NAKHON  PATHOM,24991121
006,0702,สาขาบางเลน,BANG  LEN,25200603
006,0703,สาขาเพชรบุรี,PHETCHABURI,24940608
006,0704,สาขาท่ายาง,THA  YANG,25200722
006,0705,สาขาราชบุรี,RATCHABURI,25010711
006,0706,สาขาบ้านโป่ง,BAN  PONG,24951220
006,0707,สาขาดำเนินสะดวก,DAMNOEN  SADUAK,25011209
006,0708,สาขาโพธาราม,PHO  THARAM,25201014
006,0709,สาขาสมุทรสงคราม,SAMUT  SONGKHRAM,25120602
006,0710,สาขาสุพรรณบุรี,SUPHAN  BURI,25130424
006,0711,สาขาสามชุก,SAM  CHUK,25171018
006,0712,สาขาสมุทรสาคร,SAMUT  SAKHON,25131030
006,0713,สาขากาญจนบุรี,KANCHANABURI,25130410
006,0714,สาขาท่ามะกา,THA  MAKA,25201202
006,0715,สาขาประจวบคีรีขันธ์,PRACHUAP  KHIRI  KHAN,25131127
006,0716,สาขาปราณบุรี,PRAN BURI,25200826
006,0717,สาขาชะอำ,CHA-AM,25270127
006,0718,สาขาทองผาภูมิ,THONG  PHA  PHUM,25270921
006,0719,สาขาสี่แยกสนามจันทร์,SIYAEK  SANAMCHAN,25300817
006,0720,สาขา เทสโก้โลตัสสุราษฎร์ธานี,TESCO LOTUS SURATTHANI BRANCH,25500126
006,0721,สาขาปากท่อ,PAK THO,25300817
006,0722,สาขาหัวหิน,HUA  HIN,25300904
006,0723,สาขากุยบุรี,KUI  BURI,25301002
006,0724,สาขาท่าม่วง,THA  MUANG,25301112
006,0725,สาขาอู่ทอง,U-THONG,25301211
006,0726,สาขากำแพงแสน,KAMPHAENG  SAEN,25310219
006,0727,สาขากระทุ่มแบน,KRATHUM  BAEN BRANCH,25310916
006,0728,สาขาด่านช้าง,DAN  CHANG,25320707
006,0729,สาขาสวนผึ้ง,SUAN  PHUNG,25330129
006,0730,สาขาสองพี่น้อง,SONG  PHI  NONG,25330405
006,0731,สาขาพระนครคีรี,PHRA  NAKHONKIRI,25330720
006,0732,สาขาเพชรเกษม 91 (อ้อมน้อย),,25330727
006,0733,สาขานครชัยศรี,NAKHON  CHAISI,25330810
006,0734,สาขาสามพราน,SAM  PHRAN,25330914
006,0735,สาขาไทรโยค,SAI  YOK,25341025
006,0736,สาขาศรีสุริยวงศ์,SI  SURIYAWONG,25341122
006,0737,สาขา ศาลากลางจังหวัดราชบุรี,RACHABURI  CITY HALL BRANCH,25330629
006,0738,สาขาถนนคฑาธร,,25330629
006,0739,สาขาดอนเจดีย์,DON  CHEDI,25351211
006,0740,สาขาพระประโทน,PHRAPRATONE,25370128
006,0741,สาขาอ้อมใหญ่,OM  YAI,25370408
006,0742,สาขาบางสะพาน,BANG  SAPHAN,25381006
006,0743,สาขาบ่อพลอย,BOPHLOI,25390216
006,0744,สาขาจอมบึง,CHOM  BUNG,25401001
006,0745,สาขาบ้านแพ้ว,BAN  PHEO,25401001
006,0747,สาขาถนนพระพันวษา,PHRAPHANVASA  ROAD,25401114
006,0748,สาขาแม่กลอง,MAEKLONG,25401114
006,0751,สาขา นาจอมเทียน (บ้านอำเภอ),NAJOMTIEN (BANNAMPHUR) BRANCH,25500122
006,0752,สาขาบิ๊กซี ลพบุรี 1,BIG C LOP BURI 1 BRANCH,25500125
006,0753,สาขา เทสโก้โลตัสนครปฐม,TESCO LOTUS NAKHONPATHOM BRANCH,25500214
006,0754,สาขา เซียร์รังสิต,ZEER RANGSIT BRANCH,25500216
006,0755,สาขา แม่น้ำ,MAENAM  BRANCH,25500316
006,0756,สาขา ละไม,LAMAI BRANCH,25500323
006,0758,สาขาตลาดกลางบางใหญ่,TALAD KLANG BANGYAI BRANCH,25500402
006,0759,สาขา บิ๊กซี ระยอง,BIG C RAYONG BRANCH,25500423
006,0760,สาขาลาดพร้าว 71,Ladprao 71 Branch,25500515
006,0761,สาขา บิ๊กซี ราชบุรี,BIG C RATCHABURI,25500427
006,0762,สาขา เดอะมอลล์ บางกะปิ,THE MALLl BANGKAPI BRANCH,25500426
006,0763,สาขา บิ๊กซี ปัตตานี,BIG C PATTANI BRANCH,25500514
006,0764,สาขา แปซิฟิค พาร์ค ศรีราชา,PACIFIC PARK SRIRACHA BRANCH,25500521
006,0765,สาขา เทสโก้โลตัส นวนคร,TESCO LOTUS NAVANAKORN BRANCH,25500607
006,0766,สาขา วงศ์สว่าง ทาวน์ เซ็นเตอร์,WONGSAWANG TOWN CENTER  BRANCH,25500608
006,0767,สาขา ท็อปแลนด์ พิษณุโลก,TOPLAND PHITSANULOK BRANCH,25500615
006,0768,สาขา เซ็นทรัลพระราม 3,CENTRAL RAMA 3 BRANCH,25500706
006,0769,สาขา ศูนย์การค้าใบหยก,BAIYOKE CENTER BRANCH,25500706
006,0770,สาขา เทสโก้โลตัส ระยอง,TESCO LOTUS RAYONG BRANCH,25500709
006,0772,สาขา โรงพยาบาลชลบุรี,CHONBURI HOSPITAL BRANCH,25500727
006,0773,สาขา ตลาดบิ๊กซี อุบลราชธานี,TALAD Big C UBON RATCHATHANI BRANCH,25500809
006,0774,สาขาเสริมไทยคอมเพล็กซ์,SERMTHAI COMPLEX BRANCH,25500810
006,0775,สาขา บิ๊กซี ฉะเชิงเทรา 2,BIG C CHACHOENGSAO 2 BRANCH,25500817
006,0778,สาขา แฟรี่แลนด์สรรพสินค้า (นครสวรรค์),FAIRY LAND (NAKHONSAWAN) BRANCH,25500820
006,0779,สาขา เทสโก้โลตัส นครศรีธรรมราช,TESCO LOTUS NAKHONSITHAMMARAT BRANCH,25500906
006,0780,สาขา สถานีขนส่งผู้โดยสารกรุงเทพฯ (ถนนบรมราชชนนี),BANGKOK BUS TERMINAL (THANON BOROMMARATCHACHONNANI) BRANCH,25500909
006,0781,สาขา เทสโก้ โลตัส ท่าบ่อ,TESCO LOTUS THABO BRANCH,25501008
006,0782,สาขา เทสโก้ โลตัส นครชัยศรี,TESCO LOTUS NOKHON CHAISRI BRANCH,25501024
006,0783,สาขา บิ๊กซี ชลบุรี,BIG C CHONBURI BRANCH,25501011
006,0784,สาขา เทสโก้ โลตัส ลำปาง,TESCO LOTUS LAMPANG BRANCH,25501012
006,0785,สาขา ริมปิง,RIM PING BRANCH,25501012
006,0786,สาขา บิ๊กซี เชียงใหม่,BIG C CHANG MAI BRANCH,25501018
006,0787,สาขา  บิ๊กซี หางดง,BIG C HANG DONG BRANCH,25501126
006,0788,สาขา บิ๊กซี ขอนแก่น,BIG C KHON KAEN BRANCH,25501020
006,0789,สาขาเทสโก้โลตัส ขอนแก่น,TESCO LOTUS KHONKAEN BRANCH,25501021
006,0790,สาขา เทสโก้โลตัส กระบี่,TESCO LOTUS KRABI BRANCH,25501022
006,0791,สาขา บิ๊กซี บุรีรัมย์,BIG C BURI RAM BRANCH,25501025
006,0792,สาขา เทสโก้โลตัส ร้อยเอ็ด,TESCO LOTUS ROI ET BRANCH,25501029
006,0794,สาขา สถานีขนส่งผู้โดยสารกรุงเทพฯ (จตุจักร),BANGKOK BUS TERMINAL (CHATUCHAK) BRANCH,25501130
006,0795,สาขา เซ็นทรัลพลาซ่า รัตนาธิเบศร์,CENTRAL PLAZA RATTANATHIBECH BRANCH,25501211
006,0796,สาขา เทสโก้โลตัส บางปู,TESCO LOTUS BANGPOO BRANCH,25501201
006,0797,สาขา สุรินทร์พลาซ่า,SURIN PLAZA BRANCH,25501130
006,0798,สาขา เทสโก้โลตัส ป่าซาง,TESCO LOTUS PASANG BRANCH,25501203
006,0799,สาขา ฟอร์จูน ทาวน์,FORTUNE TOWN BRANCH,25501212
006,0800,สาขา หัวหมาก ทาวน์ เซ็นเตอร์,HUAMARK TOWN CENTER BRANCH,25501214
006,0801,สาขานครศรีธรรมราช,NAKHON  SI  THAMMARAT,25010710
006,0802,สาขาปากพนัง,PAK PHANANG,25201028
006,0803,สาขาชุมพร,CHUMPHON,24970209
006,0804,สาขาหลังสวน,LUNG  SUAN,24990117
006,0805,สาขาภูเก็ต,PHUKET,25060118
006,0806,สาขาระนอง,RANONG,25040206
006,0807,สาขาสุราษฎร์ธานี,SURAT  THANI,24980114
006,0808,สาขาพุนพิน,PHUNPHIN,24990611
006,0809,สาขาพังงา,PHANG  NGA,25120606
006,0811,สาขาโคกกลอย,KHOK  KLOI,25200811
006,0812,สาขากระบี่,KRABI,25131112
006,0813,สาขาขนอม,KHANOM,25250806
006,0814,สาขาฉวาง,CHAWANG,25250917
006,0815,สาขาทุ่งสง,THUNG  SONG,25261125
006,0816,สาขาตลาดหัวอิฐ,TALAD  HUA  IT,25300410
006,0817,สาขาเหนือคลอง,NUA  KHLONG,25300508
006,0818,สาขาอ่าวลึก,AO  LUK,25300522
006,0819,สาขาถนนรัษฎา,RUSDA  ROAD,25300817
006,0820,สาขาตลาดเกษตร,TALADKASET,25300817
006,0821,สาขา โพธิ์แจ้,PHO CHAE BRANCH,25501214
006,0822,สาขาชะอวด,CHA  UAT,25301204
006,0823,สาขาสวี,SAWI,25321117
006,0824,สาขาคลองท่อม,KLONG  THOM,25321208
006,0825,สาขาคุระบุรี,KHURA  BURI,25330305
006,0826,สาขาเชียรใหญ่,CHIAN  YAI,25330504
006,0827,สาขาถนนศรีวิชัย,SRIVICHAI  ROAD,25330511
006,0828,สาขาท่าศาลา,THA  SALA,25330518
006,0829,สาขาเกาะสมุย,KO  SAMUI,25330601
006,0830,สาขาคีรีรัฐนิคม,KHIRI  RATTHANIKHOM,25330608
006,0831,สาขาท่าฉาง,THA  CHANG,25330824
006,0832,สาขาปฐมพร,PATHOMPHON,25340517
006,0833,สาขา โรงพยาบาลมหาราชนครศรีธรรมราช,MAHARAT  HOSPITAL  NAKHONSITHUMMARAT BRANCH,25330629
006,0834,สาขาดอนสัก,DON  SAK,25350911
006,0835,สาขา จันดี,CHANDI BRANCH,25400224
006,0836,สาขาเกาะพะงัน,KO  PHANGAN,25370318
006,0837,สาขาป่าตอง,PATONG,25380428
006,0842,สาขา ตลาดบ้านดู่ (เชียงราย),TALAD BAN DU (CHANG RAI) BRANCH,25511216
006,0844,สาขา นิคมพัฒนา (ระยอง),NIKHOM PHATTHANA (RAYONG) BRANCH,25511226
006,0845,สาขา เดอะพาชิโอ (ลาดกระบัง),THE PASEO (LAD KRABANG) BRANCH,25511203
006,0846,สาขา สิริบรรณช้อปปิ้งเซ็นเตอร์,SIRIBAN SHOPPING CENTER BRANCH,25511218
006,0848,สาขาย่อยจังหวัดเสียมเรียบ,,25470409
006,0849,สาขา เทสโก้โลตัส เดชอุดม,TESCO LOTUS DETUDOM BRANCH,25501212
006,0850,สาขา สุนีย์ทาวเวอร์ อุบลราชธานี,SUNEE TOWER UBONRATCHATHANI BRANCH,25501213
006,0851,สาขา บิ๊กซี บางพลี,BIG C BANGPHLI BRANCH,25501216
006,0853,สาขา เทสโก้โลตัส เชียงใหม่หางดง,TESCO LOTUS CHIANG MAI HANG DONG BRANCH,25501217
006,0854,สาขา บิ๊กซี ลำพูน,BIG C LAMPHUN BRANCH,25501221
006,0855,สาขา บิ๊กซี สำโรง 2,BIG C SAMRONG 2 BRANCH,25501219
006,0856,สาขา ท่าน้ำปากเกร็ด,TA NAM PAKKRET BRANCH,25501225
006,0857,สาขา มหาวิทยาลัยนเรศวร,NARESUAN UNIVERSITY BRANCH,25510114
006,0858,สาขาเนวาด้า สกลนคร,NEVADA  SAKON NAKHON BRANCH,25510115
006,0859,สาขา ศาลากลางจังหวัดมุกดาหาร,MUKDAHAN CITY HALL BRANCH,25510125
006,0860,สาขา ศาลอาญา,CRIMINAL COURT BRANCH,25510814
006,0861,สาขา เทสโก้โลตัส ขุขันธ์,TESCO LOTUS KHUKHAN BRANCH,25510829
006,0862,สาขา เทสโก้โลตัส พิบูลมังสาหาร,TESCO LOTUS PIBOONMANGSAHAN BRANCH,25510912
006,0863,สาขา ศูนย์ราชการจังหวัดเพชรบูรณ์,PHETCHABUN GOVERNMENT CENTER BRANCH,25510919
006,0864,สาขา แม็คโคร จรัญสนิทวงศ์,MAKRO CHARANSANITWONG BRANCH,25510905
006,0865,สาขา เทสโก้โลตัส ยโสธร,TESCO LOTUS YASOTHON BRANCH,25510923
006,0866,สาขา คลองแงะ,KHLONG NGAE BRANCH,25511024
006,0867,สาขา บิ๊กซี สุโขทัย,SUKHOTHAI BRANCH,25511003
006,0868,สาขา กาญจนวนิช (สงขลา),KANJANAVANIT (SONGKHLA) BRANCH,25511010
006,0869,สาขา บิ๊กซี สุขาภิบาล 3,BIG C SUKHAPHIBAN 3 BRANCH,25511022
006,0870,สาขา เคย์แมน,CAYMAN ISLANDS BRANCH,25550402
006,0871,สำนักงานผู้แทนย่างกุ้ง,Yangon Representative Office,25551220
006,0876,สาขา เทสโก้โลตัส แม่แตง,TESCO LOTUS  MAE TANG BRANCH,25510108
006,0878,สาขา เดอะมอลล์ ท่าพระ,THE MALL TRAPRA BRANCH,25510214
006,0879,สาขา ปุณณกัณฑ์ (ม.อ.หาดใหญ่),POONNAKAN (MOR-OR HAT YAI) BRANCH,25510321
006,0880,สาขา อาคารวรรณสรณ์,WANASORN BUILDING BRANCH,25510212
